config_id,problem,representation,local_search,surrogate,improvement_index,point_kind,generation,generation_fraction,elapsed_seconds,elapsed_fraction,model_train_calls,cumulative_model_epochs,model_epoch_fraction,best_score,exact_score,source_type,candidate_id
unit_square/square_direct/coord_mutation/incidence_statistics,unit_square,square_direct,coord_mutation,incidence_statistics,1,improvement,0,0.0,8.729473,0.00010101832610970494,0,0,0.0,1.0,1.0,initial_or_local,8beaed3ffb72d2d1b53f05b4e3de2a7a74413e0c061f57aa66a53b5f28473d3f
unit_square/square_direct/coord_mutation/incidence_statistics,unit_square,square_direct,coord_mutation,incidence_statistics,2,improvement,0,0.0,8.863865,0.00010257352364368384,0,0,0.0,1.2307692307692308,1.2307692307692308,initial_or_local,de01f4d37feb31fd16f0ac910f2653ba5239bfd8732724ac07c215a66a6a3c2b
unit_square/square_direct/coord_mutation/incidence_statistics,unit_square,square_direct,coord_mutation,incidence_statistics,3,improvement,115,0.007175391526798527,142.374979,0.0016475773575889852,16,48,0.0069899519440803845,1.25,1.25,local_mutation,0e5b48393956e553ab5beca1b8b8f5e12e8fdbf683973423f4dcbc3db487257f
unit_square/square_direct/primal_dual_lines/exact_stab_gap_pressure,unit_square,square_direct,primal_dual_lines,exact_stab_gap_pressure,1,improvement,0,0.0,8.476667,9.809837591268039e-05,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,b108124c25964c172f2ec880aa0dffd8c7b21f08fe149869b6dbebabc4eb9c16
unit_square/square_direct/primal_dual_lines/exact_stab_gap_pressure,unit_square,square_direct,primal_dual_lines,exact_stab_gap_pressure,2,improvement,5,0.00031032770605759683,9.566803,0.00011071425089325302,0,0,0.0,1.2307692307692308,1.2307692307692308,local_mutation,bd0a8da39b311162b52530b0349466b531724229d37270b01da16cefa90fabea
unit_square/square_direct/primal_dual_lines/exact_stab_gap_pressure,unit_square,square_direct,primal_dual_lines,exact_stab_gap_pressure,3,improvement,30,0.001861966236345581,34.629441,0.0004007579772644114,4,12,0.001738374619730552,1.2631578947368423,1.2631578947368423,local_mutation,3c6f12b577aab5f9da3e3ab902d87b006f187cc07f36699c8b5716c30496f649
unit_square/square_direct/primal_dual_lines/exact_stab_gap_pressure,unit_square,square_direct,primal_dual_lines,exact_stab_gap_pressure,4,improvement,100,0.006206554121151936,101.524252,0.001174915121350136,14,42,0.006084311169056932,1.3333333333333333,1.3333333333333333,local_mutation,1ee441d092146b9ed565703a5022d7304492ed4fe25bd6aa9409f99799380a2d
unit_square/square_direct/primal_dual_lines/exact_stab_gap_pressure,unit_square,square_direct,primal_dual_lines,exact_stab_gap_pressure,5,improvement,925,0.05741062562065541,1178.170264,0.013634673798913404,132,396,0.05736636245110821,1.4000000000000001,1.4000000000000001,local_mutation,c80b7662d56a2dbc8088dadf73d01eb02f7c4586806c5f8dfe22a91dcd6d66f8
unit_square/square_direct/primal_dual_lines/exact_stab_gap_pressure,unit_square,square_direct,primal_dual_lines,exact_stab_gap_pressure,6,improvement,950,0.0589622641509434,1206.957132,0.013967817120269864,135,405,0.05867014341590613,1.4285714285714286,1.4285714285714286,local_mutation,8a6b7af070c7a5926c2a4893c843cf8af2074a84c9e2292b579ccc662fcf3a24
unit_square/square_direct/primal_dual_lines/greedy_partial_lp_bitset,unit_square,square_direct,primal_dual_lines,greedy_partial_lp_bitset,1,improvement,0,0.0,8.673556,0.00010036725465947891,0,0,0.0,1.0,1.0,initial_or_local,da5012a98e029f13d98d59650ed9a6a7ede95325656c49c1f6a7b4c7492e85b0
unit_square/square_direct/primal_dual_lines/greedy_partial_lp_bitset,unit_square,square_direct,primal_dual_lines,greedy_partial_lp_bitset,2,improvement,10,0.0006549646319098768,17.538639,0.00020295079052855237,1,3,0.0004585052728106373,1.1428571428571428,1.1428571428571428,local_mutation,f522aa649101825363f5c44c88a10c870334e5b15d49a6d9fd3ed118868094b5
unit_square/square_direct/primal_dual_lines/greedy_partial_lp_bitset,unit_square,square_direct,primal_dual_lines,greedy_partial_lp_bitset,3,improvement,760,0.04977731202515064,912.231394,0.010556011932126737,108,324,0.04951856946354883,1.1538461538461537,1.1538461538461537,local_mutation,16af4737ee4827c745f137cc5d8be48becedb3c05576f94f7ef3063e980f8880
unit_square/square_direct/primal_dual_lines/greedy_partial_lp_bitset,unit_square,square_direct,primal_dual_lines,greedy_partial_lp_bitset,4,improvement,760,0.04977731202515064,912.614579,0.01056044601043057,108,324,0.04951856946354883,1.1764705882352942,1.1764705882352942,local_mutation,6d8fb28ee267796d5cba707e3387c2c385f2a225ba9210687fe80479b84adf5c
unit_square/square_direct/primal_dual_lines/greedy_partial_lp_bitset,unit_square,square_direct,primal_dual_lines,greedy_partial_lp_bitset,5,improvement,6840,0.44799580822635576,20842.662285,0.24118375362309433,977,2931,0.44795965153599265,1.2,1.2,model_sample,a12eb46b05391b57bb96e3e82834dae848b9976ec7bf9f4a74bb218fbafa7fe7
unit_square/square_direct/primal_dual_lines/incidence_statistics,unit_square,square_direct,primal_dual_lines,incidence_statistics,1,improvement,0,0.0,8.439101,9.76546920160878e-05,0,0,0.0,1.0,1.0,initial_or_local,2b2ac559922797a1a4b6fdd65ac4bcb13895160ff555be98df7c21302ca19f07
unit_square/square_direct/primal_dual_lines/incidence_statistics,unit_square,square_direct,primal_dual_lines,incidence_statistics,2,improvement,5,0.0002893016258751374,9.146633,0.00010584203561483445,0,0,0.0,1.1428571428571428,1.1428571428571428,local_mutation,d4cc5a3c396023deee89b5d4bc3d9c05a788c636ea06468e19a39bb2552c116e
unit_square/square_direct/primal_dual_lines/incidence_statistics,unit_square,square_direct,primal_dual_lines,incidence_statistics,3,improvement,20,0.0011572065035005497,20.794371,0.000240626092242914,2,6,0.0008103727714748784,1.1764705882352942,1.1764705882352942,local_mutation,9b425f8db2e10aa3782a12515aed17c6c5b99a5b1401636b656c2d98ecd7e85c
unit_square/square_direct/primal_dual_lines/incidence_statistics,unit_square,square_direct,primal_dual_lines,incidence_statistics,4,improvement,130,0.007521842272753573,104.832797,0.0012130930183463916,18,54,0.007293354943273906,1.2000000000000002,1.2000000000000002,local_mutation,87ab5f77b5402980f633bb6c6c7e923ef36e9b7d344dd005edd686da803a9768
unit_square/square_direct/primal_dual_lines/incidence_statistics,unit_square,square_direct,primal_dual_lines,incidence_statistics,5,improvement,3010,0.17415957877683272,4202.758395,0.048633032912125645,429,1287,0.17382495948136142,1.25,1.25,local_mutation,021a94dee3c8744579831a5dec7b858c56b1d09b3cac11f5f726d34d59cce89d
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,1,improvement,0,0.0,8.69828,0.00010065075311890031,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,8ce59093d22fa1515d8a6fd90e2ff48f9b12b5604bdaaf33cfd081dfe2bbb2d3
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,2,improvement,5,0.0003194275857663068,11.470036,0.00013272368349845012,0,0,0.0,1.2307692307692308,1.2307692307692308,local_mutation,583ff2b5ee4cc6e8757f81bf89a75a9c8b5df010ba06583a49eacb323cc4dbce
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,3,improvement,20,0.001277710343065227,27.481055,0.00031799262408797153,2,6,0.0008944543828264759,1.3333333333333333,1.3333333333333333,local_mutation,a487e8ebd5db26ccb4d5bc3d2b1752f2d6377ac68fa5603f9b0e7c5e235a2018
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,4,improvement,65,0.004152558614961988,91.090054,0.0010540339626617327,9,27,0.004025044722719142,1.391304347826087,1.391304347826087,local_mutation,7720ded7ff8adab379f3fa3480a60e524a9e4fce915333c704fc7fdfc0084f54
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,5,improvement,425,0.027151344790136075,591.622107,0.006845860403590207,60,180,0.026833631484794274,1.4117647058823528,1.4117647058823528,local_mutation,7b5dbf4328531e9e7bf19894063279955e48222ebe85e49744b5ba379e700b86
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,6,improvement,835,0.053344406822973235,1259.242976,0.01457112830284669,119,357,0.053220035778175315,1.4285714285714284,1.4285714285714284,local_mutation,cd338a40dd2c88accc7e9aec236a5482fdf98ec3e0f82acac3fbf5f1c22d085a
unit_square/square_direct/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,square_direct,sqstab_local_hillclimb,exact_stab_gap_pressure,7,improvement,4960,0.31687216508017635,13265.8711,0.15350390157516824,708,2124,0.31663685152057247,1.4516129032258063,1.4516129032258063,local_mutation,3d04b6563bcda8e521fe78ac5a124bb2d83d54a325fe94931aded06612061f47
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,1,improvement,0,0.0,8.688655,0.00010054390220154878,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,876db4279d19aba39a3da4ba12b537ace225fe6596906d1e866c1244e9d3046f
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,2,improvement,5,0.00032808398950131233,11.220843,0.00012984602809191218,0,0,0.0,1.1764705882352942,1.1764705882352942,local_mutation,7878878e47f203e82e5b0f744d54cfbbf721436859a274386ed33eba88fccc82
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,3,improvement,10,0.0006561679790026247,19.757067,0.00022862602004999007,1,3,0.00045934772622875517,1.2000000000000002,1.2000000000000002,local_mutation,b3274b702c8f031e3a40cf1a98c71324ca2b8c3404765b91ac87ea3893fe76d0
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,4,improvement,55,0.0036089238845144356,83.972243,0.0009717150684239033,7,21,0.003215434083601286,1.25,1.25,local_mutation,25bfd9fbc0b24670654e446f53e53aca9a82eb2d33ff9492acdda00da0b85869
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,5,improvement,225,0.014763779527559055,340.932398,0.003945222095002219,32,96,0.014699127239320165,1.3043478260869565,1.3043478260869565,local_mutation,43bec66bcbd241bd49c07ae3f6bab781aa72173e3d23ac5c39972e672933131b
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,6,improvement,645,0.04232283464566929,991.983319,0.01147909242697561,92,276,0.042259990813045475,1.3333333333333333,1.3333333333333333,local_mutation,50a2ae5be663e05fef06639eb0a8a6d2e963d67daa67f6bc6f5c9da04d14f20a
unit_square/square_direct/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,square_direct,sqstab_local_hillclimb,greedy_partial_lp_bitset,7,improvement,650,0.04265091863517061,997.039387,0.011537600539740633,92,276,0.042259990813045475,1.4285714285714286,1.4285714285714286,local_mutation,6051c22851fed278089f7cba948d4f20d5ab6d70196384907f1a378c88cabea9
unit_square/square_direct/sqstab_local_hillclimb/incidence_statistics,unit_square,square_direct,sqstab_local_hillclimb,incidence_statistics,1,improvement,0,0.0,8.716973,0.0001008768691459843,0,0,0.0,1.0,1.0,initial_or_local,9759732c58e3769cb24ef3e79ffef73205678cbf1f4f1c78b3e74d26aed149b3
unit_square/square_direct/sqstab_local_hillclimb/incidence_statistics,unit_square,square_direct,sqstab_local_hillclimb,incidence_statistics,2,improvement,0,0.0,9.00066,0.0001041598271610449,0,0,0.0,1.2,1.2,initial_or_local,ec921728075ccab6e5657bace6a5faa20ee78336db79abb2f651fb5e0bba5587
unit_square/square_direct/sqstab_local_hillclimb/incidence_statistics,unit_square,square_direct,sqstab_local_hillclimb,incidence_statistics,3,improvement,20,0.0011835019823658204,27.811099,0.0003218429831810899,2,6,0.0008285004142502071,1.25,1.25,local_mutation,38fe24c07566bb6afe00cb6044561ba7bbcd9fe780c11dccd2080a1f1bafaab8
unit_square/square_direct/sqstab_local_hillclimb/incidence_statistics,unit_square,square_direct,sqstab_local_hillclimb,incidence_statistics,4,improvement,485,0.028699923072371146,610.250191,0.00706209927044846,69,207,0.028583264291632146,1.2903225806451613,1.2903225806451613,local_mutation,387525658c55633d00a5adf42a6509fbb8cc6c6e82f29f3850b74001fdbf5009
unit_square/square_direct/sqstab_local_hillclimb/incidence_statistics,unit_square,square_direct,sqstab_local_hillclimb,incidence_statistics,5,improvement,11310,0.6692703710278715,42849.304647,0.4958720989352423,1615,4845,0.6690140845070423,1.3157894736842106,1.3157894736842106,local_mutation,7ceafe28dafc4c407ffb20b32ff786e8baeec5a87a83f40fd8e427ba17ba5332
